0,1,2,3,4,5
['/sb/3/22/6/'],"['/sb/5/12/12/', '/sb/3/22/6/']","['/sb/2/6/34/', '/sb/3/24/12/', '/sb/6/16/50/', '/sb/4/4/13/', '/bg/6/47/', '/sb/10/14/34/', '/sb/5/10/9/', '/sb/8/19/19/', '/sb/3/23/51/', '/bg/2/7/']","['/sb/10/14/34/', '/sb/10/2/38/', '/sb/10/29/37/', '/sb/3/16/20/', '/sb/6/11/18/', '/sb/3/28/22/', '/sb/4/21/43/', '/sb/3/16/9/', '/sb/4/4/13/', '/sb/10/68/37/']","['/sb/3/22/6/', '/sb/10/2/38/', '/sb/6/11/18/', '/sb/3/23/54/', '/sb/10/5/24/', '/bg/11/45/', '/sb/3/23/51/', '/sb/4/24/44/', '/sb/10/34/14/', '/sb/10/65/8/']","['/sb/3/22/6/', '/sb/7/9/29/', '/sb/10/87/35/', '/sb/5/2/8/', '/sb/10/82/48/', '/sb/5/24/24/', '/sb/4/9/34/', '/sb/10/60/34/', '/sb/5/3/17/', '/sb/9/10/15/']"
['/sb/3/22/7/'],"['/bg/2/44/', '/sb/3/22/7/']","['/sb/7/10/18/', '/sb/10/64/26/', '/sb/7/3/20/', '/sb/10/76/29/', '/sb/3/4/12/', '/sb/3/19/30/', '/sb/6/3/2/', '/sb/10/65/8/', '/sb/10/8/3/', '/sb/4/8/64/']","['/sb/10/46/17/', '/sb/7/12/26-28/', '/sb/3/21/51/', '/sb/10/73/19/', '/sb/10/47/26/', '/bg/4/1/', '/sb/10/60/54/', '/sb/8/21/21/', '/sb/10/79/31/', '/sb/9/24/62/']","['/sb/3/22/7/', '/sb/10/60/57/', '/sb/11/8/39/', '/sb/9/14/9/', '/sb/6/12/16/', '/sb/10/73/19/', '/sb/7/3/20/', '/sb/3/4/21/', '/sb/8/17/17/', '/sb/4/7/15/']","['/sb/3/22/7/', '/sb/5/18/22/', '/sb/11/8/37/', '/sb/10/87/35/', '/sb/1/15/9/', '/sb/10/40/28/', '/sb/7/3/22/', '/sb/6/11/23/', '/sb/10/42/12/', '/sb/11/29/37/']"
['/sb/3/24/7/'],"['/sb/3/24/6/', '/sb/9/24/60/', '/sb/10/43/13/', '/sb/10/44/1/', '/sb/11/31/24/', '/sb/3/24/7/']","['/sb/3/18/8/', '/sb/12/6/15/', '/sb/3/5/37/', '/sb/10/88/24/', '/sb/2/6/1/', '/sb/1/14/35-36/', '/sb/4/17/34/', '/sb/8/11/41/', '/sb/8/18/5/', '/sb/10/72/13/']","['/sb/8/18/8/', '/sb/12/6/15/', '/sb/8/11/41/', '/sb/10/63/9/', '/sb/12/8/24/', '/sb/10/12/34/', '/sb/9/16/2/', '/sb/10/16/27/', '/sb/4/15/7/', '/sb/8/8/26/']","['/sb/3/24/7/', '/sb/8/18/8/', '/sb/12/6/15/', '/sb/8/11/41/', '/sb/12/8/24/', '/sb/7/8/36/', '/sb/12/11/47-48/', '/sb/10/44/29/', '/sb/4/15/7/', '/sb/12/8/22/']","['/sb/11/19/33-35/', '/sb/3/2/33/', '/sb/11/23/18-19/', '/sb/1/7/10/', '/sb/9/10/39-40/', '/sb/6/4/24/', '/sb/11/25/2-5/', '/sb/7/4/22-23/', '/sb/10/3/48-49/', '/sb/3/9/4/']"
['/sb/3/24/33/'],"['/sb/3/11/42/', '/bs/5/1', '/sb/3/24/33/']","['/sb/7/6/20-23/', '/sb/3/10/11/', '/sb/1/1/1/', '/sb/3/10/15/', '/sb/1/5/6/', '/sb/11/2/49/', '/sb/3/26/19/', '/bg/8/9/', '/sb/3/25/32/', '/sb/2/6/18/']","['/sb/3/33/8/', '/sb/11/15/11/', '/sb/7/9/22/', '/bg/8/9/', '/sb/5/19/4/', '/sb/9/9/47/', '/sb/3/26/19/', '/sb/10/3/26/', '/sb/2/6/31/', '/sb/9/8/24/']","['/sb/3/24/33/', '/sb/3/26/19/', '/sb/7/9/22/', '/sb/8/3/26/', '/sb/3/31/14/', '/sb/8/3/3/', '/sb/10/3/26/', '/sb/3/33/8/', '/bg/13/20/', '/sb/2/6/31/']","['/sb/6/4/24/', '/sb/3/27/5/', '/sb/1/2/25/', '/sb/10/87/31/', '/sb/10/88/5/', '/sb/10/60/54/', '/sb/3/6/3/', '/sb/10/87/50/', '/sb/7/3/22/', '/sb/5/1/20/']"
['/sb/3/24/36/'],"['/bg/2/18/', '/sb/3/24/36/']","['/sb/3/26/3/', '/sb/7/9/25/', '/sb/11/11/12-13/', '/sb/10/29/14/', '/sb/2/10/45/', '/sb/11/19/40-45/', '/bg/8/9/', '/sb/11/28/6-7/', '/sb/8/19/25/', '/sb/4/20/12/']","['/sb/9/8/13/', '/sb/10/4/26/', '/sb/3/24/37/', '/bg/2/35/', '/sb/11/3/29/', '/sb/7/13/44/', '/sb/3/25/31/', '/sb/3/33/35/', '/sb/3/26/2/', '/tlk/14']","['/sb/3/24/36/', '/sb/7/6/28/', '/sb/4/14/24/', '/sb/10/4/26/', '/sb/3/33/35/', '/sb/4/12/6/', '/sb/3/24/37/', '/sb/10/78/27/', '/sb/10/29/14/', '/sb/11/21/1/']","['/sb/3/24/36/', '/sb/11/28/6-7/', '/sb/8/5/44/', '/sb/3/9/25/', '/sb/5/24/24/', '/sb/7/9/25/', '/sb/11/19/27/', '/sb/3/22/20/', '/sb/5/7/14/', '/sb/4/20/3/']"
['/sb/3/24/41/'],"['/sb/7/5/5/', '/sb/7/5/5/', '/sb/3/24/41/']","['/sb/3/25/5/', '/sb/3/21/33/', '/sb/3/24/20/', '/sb/3/10/3/', '/tlk/5', '/sb/3/24/5/', '/sb/4/9/29/', '/sb/6/10/11/', '/sb/1/15/28/', '/sb/5/4/1/']","['/sb/3/25/5/', '/sb/3/21/33/', '/tlk/5', '/sb/3/33/1/', '/sb/3/29/6/', '/sb/3/33/12/', '/sb/3/12/20/', '/sb/3/24/5/', '/sb/3/24/20/', '/sb/3/22/1/']","['/sb/3/24/41/', '/sb/3/21/33/', '/sb/3/25/5/', '/tlk/5', '/sb/1/6/37/', '/sb/3/22/21/', '/sb/3/33/1/', '/sb/9/8/29/', '/sb/4/22/41/', '/sb/3/24/20/']","['/sb/3/24/41/', '/sb/10/62/2/', '/sb/9/10/23/', '/sb/7/8/24/', '/sb/9/15/10/', '/sb/8/23/1/', '/sb/2/3/13/', '/sb/8/4/9/', '/sb/5/15/6/', '/sb/6/7/2-8/']"
['/sb/3/24/42/'],"['/bg/13/8-12/', '/sb/3/24/42/']","['/sb/4/21/12/', '/sb/11/2/53/', '/sb/8/10/55/', '/sb/6/8/23/', '/sb/3/5/37/', '/sb/10/58/34/', '/sb/10/11/24/', '/sb/8/23/18/', '/sb/4/30/5/', '/sb/8/8/36/']","['/sb/6/18/46/', '/sb/4/18/29/', '/sb/2/10/9/', '/sb/6/15/2/', '/sb/4/18/11/', '/sb/4/21/36/', '/sb/3/24/26/', '/sb/9/2/10/', '/sb/9/6/53/', '/sb/10/45/29/']","['/sb/3/24/42/', '/sb/4/21/36/', '/sb/4/8/22/', '/sb/10/87/45/', '/sb/7/6/19/', '/sb/3/31/12/', '/sb/3/24/26/', '/sb/10/53/50/', '/sb/11/2/53/', '/sb/9/2/10/']","['/sb/3/14/1/', '/sb/11/4/18/', '/sb/5/5/29/', '/sb/8/8/1/', '/sb/4/5/6/', '/sb/10/19/16/', '/sb/11/1/4/', '/sb/9/20/35/', '/sb/12/11/18/', '/sb/6/7/29-30/']"
['/sb/3/25/9/'],"['/bs/5/1', '/sb/3/25/9/']","['/sb/6/3/16/', '/sb/11/2/34/', '/sb/4/8/38/', '/sb/3/32/19/', '/sb/9/16/27/', '/sb/3/7/38/', '/sb/8/10/55/', '/sb/9/10/14/', '/sb/3/11/28/', '/sb/3/5/3/']","['/sb/10/76/17/', '/sb/7/13/22/', '/sb/4/24/52/', '/sb/10/10/33/', '/iso/16', '/sb/11/2/34/', '/sb/2/6/22/', '/sb/1/3/43/', '/sb/5/20/37/', '/sb/6/1/15/']","['/sb/3/25/9/', '/sb/10/76/17/', '/sb/7/13/22/', '/sb/12/12/48/', '/sb/9/11/6/', '/sb/3/33/3/', '/sb/11/4/5/', '/sb/8/24/46/', '/tlk/1', '/sb/1/3/43/']","['/sb/2/7/43-45/', '/sb/10/75/4-7/', '/sb/6/15/12-15/', '/sb/12/3/9-13/', '/sb/11/6/47/', '/sb/10/87/2/', '/bs/5/20', '/sb/10/2/32/', '/sb/4/19/35/', '/sb/5/19/29-30/']"
['/sb/3/25/18/'],"['/bg/18/54/', '/sb/3/25/18/']","['/tlk/10', '/sb/3/10/15/', '/sb/7/12/29-30/', '/sb/11/3/37/', '/sb/9/7/25-26/', '/sb/11/3/5/', '/sb/7/3/32/', '/sb/1/15/33/', '/sb/6/4/27-28/', '/sb/1/3/1/']","['/tlk/10', '/sb/3/25/43/', '/tlk/18', '/sb/3/25/27/', '/bg/6/8/', '/sb/11/19/13/', '/sb/7/13/44/', '/sb/3/31/48/', '/bg/5/5/', '/sb/4/13/8-9/']","['/sb/3/25/18/', '/tlk/10', '/bg/5/5/', '/sb/3/27/27/', '/sb/3/31/48/', '/sb/10/14/25/', '/sb/11/8/28/', '/bg/6/8/', '/bg/5/2/', '/sb/3/5/46/']","['/sb/10/32/7/', '/sb/10/3/46/', '/sb/7/9/9/', '/sb/10/16/4/', '/sb/7/3/22/', '/sb/1/17/41/', '/sb/8/12/41/', '/sb/10/33/1/', '/sb/11/25/2-5/', '/sb/3/6/25/']"
['/sb/3/25/20/'],"['/sb/5/5/2/', '/sb/5/5/2/', '/sb/3/25/20/']","['/sb/11/11/12-13/', '/sb/7/6/20-23/', '/sb/11/3/37/', '/sb/11/28/33/', '/sb/3/26/8/', '/sb/3/10/15/', '/sb/7/2/47/', '/sb/7/7/22/', '/sb/7/12/29-30/', '/sb/3/11/28/']","['/sb/3/25/24/', '/sb/8/16/19/', '/sb/9/9/47/', '/bg/3/25/', '/sb/6/14/4/', '/sb/9/19/20/', '/sb/7/13/3/', '/sb/11/18/37/', '/bg/3/34/', '/sb/11/9/1/']","['/sb/3/25/20/', '/sb/2/4/21/', '/sb/9/19/20/', '/sb/1/5/33/', '/sb/9/9/47/', '/sb/5/10/10/', '/sb/8/16/19/', '/sb/3/26/2/', '/sb/3/31/35/', '/sb/5/12/11/']","['/sb/3/25/20/', '/sb/6/4/24/', '/sb/8/17/21/', '/sb/3/1/31/', '/sb/1/7/10/', '/sb/3/6/26/', '/sb/5/6/17/', '/sb/12/8/49/', '/sb/10/84/8/', '/sb/10/87/30/']"
['/sb/3/25/23/'],"['/sb/9/4/18-20/', '/sb/9/4/18/', '/sb/3/25/23/']","['/sb/11/11/23-24/', '/sb/11/19/20-24/', '/bg/10/9/', '/sb/10/3/45/', '/sb/3/25/34/', '/sb/4/29/38/', '/tlk/15', '/sb/4/22/22/', '/bg/12/2/', '/sb/8/5/48/']","['/sb/10/3/45/', '/sb/11/11/23-24/', '/sb/11/19/20-24/', '/bg/10/9/', '/sb/8/22/31/', '/sb/11/20/31/', '/sb/3/32/19/', '/sb/5/14/25/', '/sb/4/29/38/', '/sb/3/25/42/']","['/sb/3/25/23/', '/sb/4/29/38/', '/bg/12/2/', '/sb/10/30/43/', '/sb/5/19/2/', '/sb/10/21/20/', '/sb/5/18/22/', '/sb/4/30/35/', '/sb/8/23/10/', '/sb/4/30/1/']","['/sb/1/6/11/', '/sb/12/3/9-13/', '/sb/3/15/12/', '/sb/12/10/6/', '/sb/11/2/20-21/', '/sb/1/17/41/', '/sb/10/11/30/', '/sb/6/10/19-22/', '/sb/11/19/33-35/', '/sb/5/19/16/']"
['/sb/3/25/36/'],"['/bg/14/26/', '/bg/18/51-53/', '/sb/11/5/52/', '/sb/3/25/36/']","['/sb/10/20/13/', '/sb/4/8/59-60/', '/sb/9/4/18-20/', '/sb/8/20/25-29/', '/sb/5/1/35/', '/sb/6/4/27-28/', '/sb/3/25/25/', '/sb/7/14/40/', '/sb/11/5/48/', '/sb/11/27/24/']","['/sb/4/23/37/', '/sb/10/20/13/', '/sb/4/12/46/', '/sb/11/27/53/', '/sb/6/16/44/', '/sb/7/6/1/', '/sb/3/27/18/', '/sb/11/5/48/', '/sb/5/24/19/', '/bg/6/45/']","['/sb/3/25/36/', '/sb/5/14/21/', '/sb/1/15/47-48/', '/sb/4/12/46/', '/sb/4/8/59-60/', '/bg/9/31/', '/sb/10/29/42/', '/sb/7/6/8/', '/sb/11/27/15/', '/bg/18/54/']","['/sb/7/3/22/', '/sb/3/25/36/', '/sb/8/12/41/', '/sb/10/87/31/', '/sb/4/8/15/', '/sb/11/14/10/', '/sb/8/17/21/', '/sb/10/81/38/', '/sb/10/74/25/', '/sb/10/3/46/']"
['/sb/3/25/41/'],"['/sb/10/2/32/', '/sb/3/25/41/']","['/tlk/17', '/sb/4/31/13/', '/sb/4/24/42/', '/sb/12/2/17/', '/sb/10/16/39/', '/sb/8/5/34/', '/bg/14/1/', '/sb/10/56/27/', '/sb/4/24/77/', '/sb/2/4/20/']","['/tlk/17', '/sb/3/25/42/', '/sb/10/16/39/', '/sb/8/5/34/', '/sb/4/31/13/', '/sb/10/14/57/', '/sb/7/10/29/', '/sb/4/8/22/', '/sb/6/4/29/', '/sb/12/3/50/']","['/sb/3/25/41/', '/tlk/17', '/sb/11/19/9/', '/sb/4/31/13/', '/sb/9/9/45/', '/sb/11/14/3/', '/sb/4/8/22/', '/sb/4/24/30/', '/sb/3/26/16/', '/sb/11/12/14-15/']","['/sb/8/7/40/', '/sb/5/10/10/', '/sb/9/10/35-38/', '/sb/10/6/3/', '/sb/11/2/33/', '/sb/4/11/4/', '/sb/9/11/21/', '/sb/7/9/28/', '/sb/11/8/1/', '/sb/9/2/11-13/']"
['/sb/3/26/1/'],"['/bg/18/55/', '/sb/3/26/1/']","['/sb/11/3/37/', '/sb/10/16/42-43/', '/sb/3/27/1/', '/sb/7/12/29-30/', '/sb/3/10/11/', '/sb/10/72/13/', '/sb/10/58/34/', '/sb/3/10/30/', '/sb/4/21/12/', '/sb/2/8/14/']","['/sb/3/27/1/', '/sb/3/28/1/', '/sb/3/25/27/', '/bg/9/1/', '/sb/11/24/3/', '/sb/4/29/26-27/', '/sb/3/27/26/', '/sb/11/24/1/', '/sb/8/24/6/', '/sb/11/26/2/']","['/sb/3/26/1/', '/bg/9/1/', '/sb/11/29/8/', '/sb/11/24/1/', '/sb/3/28/1/', '/sb/3/27/1/', '/sb/8/19/21/', '/sb/3/25/27/', '/sb/7/9/52/', '/sb/11/22/29/']","['/sb/6/4/24/', '/sb/11/6/16/', '/sb/6/4/32/', '/sb/7/4/29/', '/sb/10/40/2/', '/sb/8/10/57/', '/sb/6/5/4-5/', '/sb/10/87/31/', '/sb/10/16/6/', '/sb/11/30/10/']"
['/sb/3/26/5/'],"['/bg/7/12/', '/sb/3/26/5/']","['/sb/11/3/5/', '/sb/7/12/29-30/', '/sb/6/3/16/', '/sb/11/3/37/', '/sb/3/12/45/', '/sb/3/11/28/', '/sb/3/6/17/', '/sb/3/6/7/', '/sb/3/7/38/', '/sb/7/3/32/']","['/sb/2/9/2/', '/sb/11/3/5/', '/bg/13/20/', '/sb/11/10/32/', '/sb/3/5/26/', '/sb/6/14/3/', '/bg/18/20/', '/sb/1/10/22/', '/sb/6/4/13/', '/sb/9/8/22/']","['/sb/3/26/5/', '/bg/13/20/', '/sb/3/5/26/', '/sb/11/24/3/', '/sb/11/10/32/', '/sb/2/9/2/', '/sb/10/40/23/', '/sb/6/1/46/', '/sb/6/14/3/', '/sb/1/10/22/']","['/sb/3/26/5/', '/sb/7/9/49/', '/sb/11/19/33-35/', '/sb/2/10/14/', '/sb/4/29/16/', '/sb/2/5/24/', '/sb/10/87/2/', '/bg/18/43/', '/sb/10/87/31/', '/sb/10/75/4-7/']"
['/sb/3/26/11/'],"['/bg/14/3/', '/sb/3/26/11/']","['/sb/11/22/22/', '/sb/4/29/6/', '/sb/11/22/23/', '/sb/4/29/74/', '/sb/4/28/57/', '/sb/11/16/36/', '/sb/6/15/25/', '/sb/3/26/12/', '/sb/6/1/50/', '/sb/4/28/56/']","['/sb/11/22/8/', '/sb/11/22/24/', '/sb/6/4/25/', '/sb/11/22/23/', '/sb/7/7/23/', '/sb/11/22/7/', '/sb/11/22/22/', '/sb/3/26/12/', '/sb/6/15/25/', '/sb/11/22/19/']","['/sb/3/26/11/', '/sb/4/29/6/', '/sb/6/1/50/', '/sb/3/26/12/', '/sb/1/13/46/', '/sb/11/4/3/', '/sb/11/16/36/', '/sb/11/22/22/', '/sb/10/3/25/', '/sb/11/21/5/']","['/sb/3/26/11/', '/sb/10/33/1/', '/sb/10/87/31/', '/sb/11/19/33-35/', '/sb/8/17/21/', '/sb/11/22/8/', '/sb/6/5/10/', '/sb/11/18/23/', '/sb/12/3/9-13/', '/sb/11/25/2-5/']"
['/sb/3/26/12/'],"['/bg/14/3/', '/sb/3/26/12/']","['/sb/9/5/3/', '/sb/3/26/11/', '/sb/7/9/48/', '/sb/11/22/22/', '/sb/11/22/24/', '/sb/10/47/29/', '/sb/11/22/20/', '/sb/11/22/19/', '/sb/7/15/59/', '/sb/11/21/5/']","['/sb/11/22/8/', '/sb/10/47/29/', '/sb/11/22/20/', '/sb/11/22/19/', '/sb/11/22/24/', '/sb/11/21/5/', '/sb/6/4/25/', '/sb/3/26/11/', '/sb/2/10/3/', '/sb/10/85/25/']","['/sb/3/26/12/', '/sb/11/22/24/', '/sb/11/22/8/', '/sb/3/26/11/', '/sb/11/21/5/', '/sb/7/15/59/', '/sb/11/22/20/', '/sb/7/7/23/', '/sb/11/22/15/', '/sb/10/3/25/']","['/sb/3/26/12/', '/sb/12/3/9-13/', '/sb/5/20/26/', '/sb/10/32/18/', '/sb/7/15/43-44/', '/sb/5/19/16/', '/sb/2/7/43-45/', '/sb/5/21/18/', '/sb/4/1/41/', '/sb/10/29/15/']"
['/sb/3/26/13/'],"['/bg/14/3/', '/sb/3/26/13/']","['/sb/3/26/55/', '/sb/11/16/36/', '/sb/4/29/74/', '/sb/3/26/48/', '/sb/3/29/29/', '/sb/11/22/32/', '/sb/11/13/17/', '/sb/4/29/73/', '/sb/11/13/25/', '/sb/5/13/17/']","['/sb/11/16/36/', '/sb/3/26/48/', '/sb/3/29/29/', '/sb/3/26/55/', '/sb/3/26/47/', '/sb/4/29/74/', '/sb/11/13/17/', '/sb/4/29/73/', '/bg/2/59/', '/sb/11/22/32/']","['/sb/3/26/13/', '/bg/3/6/', '/sb/11/16/36/', '/sb/11/3/6/', '/sb/3/26/47/', '/sb/3/29/29/', '/sb/5/5/27/', '/sb/3/26/48/', '/sb/4/29/72/', '/sb/3/26/55/']","['/sb/10/87/31/', '/sb/10/70/1/', '/sb/8/5/47/', '/sb/6/4/24/', '/sb/10/84/14/', '/sb/10/40/2/', '/sb/10/80/30/', '/sb/12/3/9-13/', '/sb/10/69/43/', '/sb/8/17/21/']"
['/sb/3/26/16/'],"['/sb/11/2/37/', '/sb/3/26/16/']","['/sb/7/12/29-30/', '/sb/3/10/15/', '/sb/3/10/11/', '/sb/7/6/20-23/', '/sb/11/3/37/', '/sb/10/85/11/', '/sb/3/5/37/', '/sb/3/10/18/', '/sb/4/21/12/', '/sb/2/10/32/']","['/sb/3/27/2/', '/bg/9/13/', '/sb/3/29/37/', '/sb/10/11/55/', '/sb/7/12/29-30/', '/bg/3/27/', '/sb/11/3/15/', '/sb/10/85/11/', '/sb/7/1/11/', '/sb/11/24/8/']","['/sb/3/26/16/', '/sb/10/11/55/', '/sb/3/27/2/', '/sb/4/11/25/', '/bg/3/27/', '/sb/12/4/34/', '/sb/5/25/9/', '/sb/3/10/15/', '/sb/4/11/17/', '/sb/10/85/11/']","['/sb/11/23/44/', '/sb/11/22/33/', '/sb/4/31/16/', '/sb/8/3/3/', '/sb/11/9/27/', '/sb/11/1/3/', '/sb/9/8/9-10/', '/sb/10/40/2/', '/sb/6/4/24/', '/sb/1/2/25/']"
['/sb/3/26/18/'],"['/bg/13/23/', '/sb/3/26/18/']","['/sb/5/20/28/', '/sb/11/22/20/', '/sb/8/14/9/', '/sb/4/22/22/', '/sb/4/22/51/', '/sb/11/30/26/', '/sb/8/5/48/', '/sb/7/4/27/', '/sb/3/32/26/', '/sb/11/21/5/']","['/sb/5/20/28/', '/sb/4/11/26/', '/sb/8/14/9/', '/sb/11/22/20/', '/sb/5/7/7/', '/sb/7/5/13/', '/sb/9/9/7/', '/sb/11/15/36/', '/sb/11/22/23/', '/tlk/1']","['/sb/3/26/18/', '/sb/11/15/36/', '/sb/1/13/48/', '/sb/7/5/13/', '/sb/4/11/26/', '/sb/5/20/28/', '/sb/11/21/5/', '/sb/12/11/50/', '/sb/9/9/7/', '/sb/10/85/6/']","['/sb/12/3/9-13/', '/sb/1/17/41/', '/sb/10/58/45/', '/sb/3/6/2/', '/sb/10/3/46/', '/sb/3/29/15/', '/sb/8/17/21/', '/bs/5/20', '/sb/11/25/2-5/', '/sb/3/29/43/']"
['/sb/3/26/19/'],"['/bg/14/4/', '/sb/3/26/19/']","['/sb/3/10/11/', '/sb/2/10/32/', '/sb/7/6/20-23/', '/sb/6/4/29/', '/sb/3/10/15/', '/sb/11/3/37/', '/sb/7/12/29-30/', '/sb/2/10/45/', '/sb/6/4/27-28/', '/sb/11/3/16/']","['/sb/6/4/29/', '/sb/6/12/11/', '/sb/11/24/5/', '/sb/10/14/57/', '/sb/10/24/16/', '/sb/6/16/39/', '/sb/11/28/1/', '/sb/2/10/32/', '/sb/4/29/26-27/', '/sb/10/3/19/']","['/sb/3/26/19/', '/sb/11/24/5/', '/sb/3/5/26/', '/sb/10/14/57/', '/sb/11/28/1/', '/sb/7/9/33/', '/sb/3/26/3/', '/sb/6/4/29/', '/sb/3/26/4/', '/sb/3/20/12/']","['/sb/3/26/19/', '/sb/6/4/24/', '/sb/10/88/5/', '/sb/1/2/25/', '/sb/10/40/2/', '/sb/3/1/31/', '/sb/3/27/17/', '/sb/4/4/19/', '/sb/10/60/54/', '/sb/10/88/3/']"
['/sb/3/26/55/'],"['/bg/9/10/', '/sb/3/26/55/']","['/sb/12/11/38/', '/sb/12/11/41/', '/sb/12/11/44/', '/sb/12/11/34/', '/sb/12/11/37/', '/sb/10/72/13/', '/sb/12/11/42/', '/sb/12/11/39/', '/sb/12/11/36/', '/sb/12/11/43/']","['/sb/3/26/54/', '/sb/3/26/60/', '/sb/3/26/13/', '/sb/3/26/62/', '/sb/3/26/64/', '/sb/3/26/59/', '/sb/3/26/48/', '/sb/3/29/29/', '/sb/11/13/17/', '/sb/3/26/57/']","['/sb/3/26/55/', '/sb/3/26/59/', '/sb/3/26/54/', '/sb/3/26/60/', '/sb/3/26/64/', '/sb/3/26/62/', '/sb/3/26/48/', '/sb/3/26/13/', '/sb/3/26/57/', '/sb/3/5/34/']","['/sb/3/26/55/', '/sb/6/4/24/', '/sb/8/20/21/', '/sb/3/31/10/', '/sb/10/40/2/', '/sb/4/6/30/', '/sb/10/75/16/', '/bg/4/40/', '/sb/10/54/46/', '/sb/7/12/29-30/']"
['/sb/3/26/72/'],"['/bg/18/54/', '/sb/1/2/7/', '/sb/3/26/72/']","['/sb/11/20/24/', '/bg/13/25/', '/sb/11/19/5/', '/sb/3/31/48/', '/sb/11/9/25/', '/sb/3/29/27/', '/sb/5/5/20/', '/sb/11/7/14/', '/sb/11/12/24/', '/sb/6/17/31/']","['/sb/3/24/45/', '/sb/3/25/27/', '/sb/11/2/42/', '/sb/5/1/27/', '/sb/2/3/8/', '/sb/3/7/39/', '/sb/1/2/7/', '/sb/1/18/31/', '/sb/3/32/30/', '/bg/4/38/']","['/sb/3/26/72/', '/sb/3/31/48/', '/sb/6/17/31/', '/sb/3/27/9/', '/sb/10/7/9/', '/sb/1/2/7/', '/sb/11/20/24/', '/bg/13/25/', '/sb/5/19/10/', '/sb/11/19/6/']","['/sb/3/26/72/', '/sb/3/29/15/', '/sb/11/14/10/', '/sb/8/17/21/', '/sb/1/17/41/', '/sb/9/13/4/', '/sb/1/6/11/', '/sb/7/3/22/', '/sb/8/12/41/', '/sb/10/62/31/']"
['/sb/3/27/1/'],"['/sb/1/2/7/', '/sb/3/32/23/', '/sb/1/2/7/', '/sb/3/27/1/']","['/sb/7/6/20-23/', '/sb/3/10/11/', '/sb/2/10/32/', '/sb/11/10/35/', '/sb/7/12/29-30/', '/sb/11/3/37/', '/sb/7/13/28/', '/sb/5/11/4/', '/sb/3/10/15/', '/sb/3/26/1/']","['/sb/11/10/32/', '/sb/3/26/1/', '/sb/11/10/35/', '/sb/4/29/26-27/', '/sb/11/10/33/', '/sb/1/7/5/', '/sb/5/11/4/', '/sb/7/14/8/', '/bg/13/32/', '/sb/11/10/31/']","['/sb/3/27/1/', '/sb/11/10/32/', '/sb/5/11/4/', '/sb/11/13/27/', '/sb/1/7/5/', '/sb/4/29/4/', '/sb/11/28/12/', '/sb/11/7/51/', '/sb/5/1/16/', '/bg/13/22/']","['/sb/3/27/1/', '/sb/5/7/7/', '/sb/12/7/20/', '/sb/10/87/50/', '/sb/3/31/30/', '/sb/10/87/17/', '/sb/5/22/12/', '/sb/9/6/19/', '/sb/11/21/38-40/', '/sb/10/87/30/']"
['/sb/3/27/4/'],"['/bg/5/29/', '/sb/11/18/45/', '/bg/5/29/', '/sb/3/27/4/']","['/sb/11/28/13/', '/sb/11/22/56/', '/sb/11/10/35/', '/sb/11/28/10/', '/sb/11/23/56/', '/sb/11/28/11/', '/sb/6/16/39/', '/sb/7/12/31/', '/sb/4/28/63/', '/sb/8/19/25/']","['/sb/11/28/13/', '/sb/11/22/56/', '/sb/4/29/73/', '/sb/4/29/35/', '/sb/4/28/63/', '/sb/7/12/31/', '/sb/11/23/56/', '/sb/11/7/43/', '/sb/11/10/35/', '/sb/6/16/39/']","['/sb/11/28/13/', '/sb/3/27/4/', '/sb/11/22/56/', '/sb/4/29/73/', '/sb/4/29/35/', '/sb/11/11/8/', '/sb/3/26/7/', '/sb/11/23/56/', '/sb/11/7/43/', '/sb/11/8/42/']","['/sb/11/28/13/', '/sb/3/6/3/', '/sb/7/12/31/', '/bg/6/20-23/', '/sb/3/27/4/', '/sb/3/27/5/', '/sb/5/13/11/', '/sb/3/6/12/', '/bg/6/4/', '/sb/10/88/3/']"
['/sb/3/27/6/'],"['/bg/10/8/', '/sb/3/27/6/']","['/sb/1/6/35/', '/sb/5/18/12/', '/sb/3/25/13/', '/bg/8/12/', '/sb/4/22/22/', '/sb/8/3/27/', '/sb/3/5/4/', '/sb/3/6/11/', '/sb/3/10/18/', '/sb/11/20/24/']","['/sb/1/6/35/', '/sb/4/22/22/', '/sb/8/3/27/', '/sb/11/20/24/', '/sb/11/7/14/', '/sb/3/25/26/', '/sb/11/15/33/', '/sb/11/14/21/', '/sb/11/9/11/', '/sb/11/3/41/']","['/sb/3/27/6/', '/sb/3/27/22/', '/sb/1/6/35/', '/sb/11/15/33/', '/sb/5/18/12/', '/sb/11/19/19/', '/sb/11/27/53/', '/sb/11/28/27/', '/sb/3/25/28/', '/sb/10/14/5/']","['/sb/8/2/9-13/', '/bs/5/20', '/sb/10/75/4-7/', '/sb/11/19/33-35/', '/sb/10/46/44/', '/sb/8/10/19-24/', '/sb/12/3/9-13/', '/sb/11/25/2-5/', '/sb/6/10/19-22/', '/sb/11/23/18-19/']"
